	213521257	schema3-5&6_2025拓荒节连锁礼包_付费_4.99-中小R	2011920163	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	989	0	NULL	NULL	0	0
	213521258	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111105,"val":5},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111102,"val":50},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	988	0	NULL	NULL	0	0
	213521259	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111105,"val":5},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111102,"val":50},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	987	0	NULL	NULL	0	0
	213521260	schema3-5&6_2025拓荒节连锁礼包_付费_9.99-中小R	2011920164	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	986	0	NULL	NULL	0	0
	213521261	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":3},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116006,"val":8},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	985	0	NULL	NULL	0	0
	213521262	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":2},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116006,"val":8},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	984	0	NULL	NULL	0	0
	213521263	schema3-5&6_2025拓荒节连锁礼包_付费_9.99-中小R	2011920165	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	983	0	NULL	NULL	0	0
	213521264	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":15},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117024,"val":4},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	982	0	NULL	NULL	0	0
	213521265	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":15},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117024,"val":4},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	981	0	NULL	NULL	0	0
	213521266	schema3-5&6_2025拓荒节连锁礼包_付费_19.99-中小R	2011920166	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	980	0	NULL	NULL	0	0
	213521267	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11118002,"val":20},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11118002,"val":25},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	979	0	NULL	NULL	0	0
	213521268	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11118002,"val":20},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11118002,"val":25},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	978	0	NULL	NULL	0	0
	213521269	schema3-5&6_2025拓荒节连锁礼包_付费_29.99-中小R	2011920167	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	977	0	NULL	NULL	1	0
	213521270	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":30},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111105,"val":6},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	976	0	NULL	NULL	1	0
	213521271	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":30},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111105,"val":6},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	975	0	NULL	NULL	1	0
	213521272	schema3-5&6_2025拓荒节连锁礼包_付费_49.99-中小R	2011920168	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	974	0	NULL	NULL	1	0
	213521273	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111048,"val":10},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111055,"val":8},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	973	0	NULL	NULL	1	0
	213521274	schema3-5&6_2025拓荒节连锁礼包_免费-中小R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":25},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116304,"val":25},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":""},{"op":"eq","typ":"player_r_level","arg2":"xiaoR"},{"op":"eq","typ":"player_r_level","arg2":"zhongR"}]}	972	0	NULL	NULL	2	0
	213521275	schema3-5_2025拓荒节连锁礼包_付费_9.99-大超R	2011920169	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	971	0	NULL	NULL	0	0
	213521276	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":2},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117068,"val":200},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	970	0	NULL	NULL	0	0
	213521277	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":2},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117068,"val":200},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	969	0	NULL	NULL	0	0
	213521278	schema3-5_2025拓荒节连锁礼包_付费_19.99-大超R	2011920170	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	968	0	NULL	NULL	0	0
	213521279	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":5},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116151,"val":4},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	967	0	NULL	NULL	0	0
	213521280	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":5},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116151,"val":4},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	966	0	NULL	NULL	0	0
	213521281	schema3-5_2025拓荒节连锁礼包_付费_29.99-大超R	2011920171	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	965	0	NULL	NULL	0	0
	213521282	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111105,"val":10},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111102,"val":100},"setting":{"serial_number":99, "ishighlight": false}},{"asset":{"typ":"item","id":11111008,"val":20},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	964	0	NULL	NULL	0	0
	213521283	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111105,"val":10},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111102,"val":100},"setting":{"serial_number":99, "ishighlight": false}},{"asset":{"typ":"item","id":11111004,"val":20},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	963	0	NULL	NULL	0	0
	213521284	schema3-5_2025拓荒节连锁礼包_付费_49.99-大超R	2011920172	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	962	0	NULL	NULL	0	0
	213521285	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":10},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116007,"val":8},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	961	0	NULL	NULL	0	0
	213521286	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":10},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116007,"val":8},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	960	0	NULL	NULL	0	0
	213521287	schema3-5_2025拓荒节连锁礼包_付费_99.99-大超R	2011920173	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	959	0	NULL	NULL	0	0
	213521288	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":50},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117024,"val":10},"setting":{"serial_number":99, "ishighlight": false}},{"asset":{"typ":"item","id":11111008,"val":100},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	958	0	NULL	NULL	0	0
	213521289	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116604,"val":50},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11117024,"val":10},"setting":{"serial_number":99, "ishighlight": false}},{"asset":{"typ":"item","id":11111004,"val":100},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	957	0	NULL	NULL	0	0
	213521290	schema3-5_2025拓荒节连锁礼包_付费_99.99-大超R	2011920174	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	956	0	NULL	NULL	0	0
	213521291	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11118004,"val":50},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111105,"val":50},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	955	0	NULL	NULL	0	0
	213521292	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11118004,"val":50},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111105,"val":50},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	954	0	NULL	NULL	0	0
	213521293	schema3-5_2025拓荒节连锁礼包_付费_99.99-大超R	2011920175	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	953	0	NULL	NULL	1	0
	213521294	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111008,"val":100},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111105,"val":60},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	952	0	NULL	NULL	1	0
	213521295	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111004,"val":100},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111105,"val":60},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	951	0	NULL	NULL	1	0
	213521296	schema3-5_2025拓荒节连锁礼包_付费_99.99-大超R	2011920176	0	{}	[]	0	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	950	0	NULL	NULL	1	0
	213521297	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11111048,"val":40},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11111055,"val":40},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	949	0	NULL	NULL	1	0
	213521298	schema3-5_2025拓荒节连锁礼包_免费-大超R	0	0	{"typ":"vm","id":11151001,"val":0}	[{"asset":{"typ":"item","id":11116304,"val":50},"setting":{"serial_number":100, "ishighlight": false}},{"asset":{"typ":"item","id":11116304,"val":50},"setting":{"serial_number":99, "ishighlight": false}}]	1	""	NULL	NULL	{"op":"or", "args": [{"op":"eq","typ":"player_r_level","arg2":"daR"},{"op":"eq","typ":"player_r_level","arg2":"chaoR"},{"op":"eq","typ":"actv_package_got","id":213521274, "val":1}]}	948	0	NULL	NULL	2	0
