服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2001508,221760780,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2001508,221769079,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221776445,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221793963,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221819806,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2001508,221824485,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221827922,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221828149,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221842096,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221894674,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221902511,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221906624,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,221995618,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2001508,222012969,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,222014473,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 27}]"
2001508,222018715,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 997}, {""assetType"": ""item"", ""id"": 11112726, ""amount"": 8}]"
2001508,222027365,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 27}]"
2001508,222032651,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,222036574,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2001508,222058909,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,222070016,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,222096406,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2001508,222143158,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,222161529,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2001508,223178287,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2006102,224350142,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006102,3526126,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006102,3731378,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006102,3989369,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006102,4459648,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006102,4516473,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006102,62553613,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 19}]"
2006402,6313411,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006402,8024634,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006502,223280529,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006502,2967169,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006502,4593813,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006502,4818252,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006502,5281751,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006702,8137482,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006702,8378022,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006702,8391170,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2006702,8398735,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,193579,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,19473447,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,2700357,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,5298070,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,7162798,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,7989837,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,8092439,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2007202,8131027,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2007202,8650736,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,5012972,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,5046055,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,5861504,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,6077534,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,6405540,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,6449571,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,7230289,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,8851683,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2008502,8866641,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2010102,224114329,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010102,35404965,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010102,47478138,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2010102,6726996,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010102,6860445,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010102,7006391,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010102,7651372,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010102,7661211,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010102,7679536,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010302,6649007,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010302,7867149,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2010302,9146798,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012102,6217802,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012102,6262638,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012102,8754296,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012102,9847469,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012302,3523061,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2012302,8454698,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2012302,8499546,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012302,8573084,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012302,8993368,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012302,9038838,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2012402,10108258,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012402,214225029,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012402,222198881,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012402,223455510,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012402,3806675,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 27}]"
2012402,5619742,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012402,5762299,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012402,9079566,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2012402,9101176,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013402,10091853,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2013402,7055438,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013402,80485564,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013402,8327556,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013402,8327905,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013402,9557395,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013602,10062733,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013602,10180870,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013602,9372966,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2013602,9936112,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2014502,10549156,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2014502,12976432,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2014502,13354594,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2014502,13361175,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2014502,13396967,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2014502,13445308,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2014502,13797441,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2015702,10852862,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2015702,10855709,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2016902,10717415,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,11311677,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,11443763,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,11606829,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,12107982,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,12143109,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,16882752,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,17080008,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2016902,25491019,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2017802,12232540,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2017802,16234638,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018202,10761930,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018202,10765425,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018202,12884096,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018202,205360587,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018502,12807831,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018502,16772896,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018502,16988379,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018602,11842518,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018602,12378040,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018602,14155556,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 25}]"
2018602,14412239,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2018602,16700190,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018602,17350022,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018602,17423753,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2018602,20287773,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2019202,11175297,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2019202,11185992,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2019202,13588037,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2021902,13830921,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2021902,14533057,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2021902,14777726,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2021902,15972088,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2021902,215010967,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2021902,215752817,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2021902,27828235,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2022002,14605759,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2022002,14668545,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2022002,16132500,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,11378662,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,13110917,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2023502,13219456,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,15124745,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,15863175,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,17137448,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,17345284,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,17349694,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2023502,17497927,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2023502,17606774,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024402,16153461,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024402,16161050,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024402,18126689,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024402,19210521,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2024402,19402210,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024402,20897461,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024402,21193847,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024502,17680915,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024502,19571076,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2024502,208815756,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024502,22359099,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024502,223938480,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024502,22623571,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024502,22653476,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024702,16416277,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024702,18449975,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024702,18643122,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2024702,18666585,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024702,19659598,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024702,20538852,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2024702,20926068,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2025502,18220669,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2025502,18560059,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2025502,18616943,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2025502,22071416,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2025502,22454535,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2026002,19027127,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2026002,19090846,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2026002,19736788,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2026002,24094088,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2026002,24609893,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,19042881,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,20043066,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,20062622,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,20265451,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,20483911,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 46}]"
2027002,20854317,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,22529623,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,22641752,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,23422183,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2027002,23702681,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2028602,15261025,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2028602,17148960,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2028602,17359269,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2028602,21663122,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2028602,21720533,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2028602,21832650,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2029902,19910963,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2029902,19958736,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2029902,21070392,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2029902,22041766,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,21515516,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,21587723,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,21660522,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,22890094,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,22906927,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,23267418,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,25842781,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,25926648,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2030002,26073651,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030002,27156170,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,10249527,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 75}]"
2030108,10270169,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,10300967,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2030108,10312104,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2030108,10322700,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,10339843,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,10473870,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 177}]"
2030108,10496603,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,11348955,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,11376418,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,11377220,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,11386897,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,120119156,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,120482576,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,120541400,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,120542175,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,120564607,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,120571315,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
2030108,120679681,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2030108,121001046,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 76}]"
2030108,121014346,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 2}]"
2030108,121222972,,,,"[{""assetType"": ""item"", ""id"": 11112725, ""amount"": 1}]"
