服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2007202,5322570,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,7473273,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,7989837,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,8066229,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,8092342,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,8145378,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,4960804,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5659719,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5861096,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,6028222,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,7214009,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,8688734,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,8878479,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,8906268,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,10473870,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,22394827,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,23373799,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,6881205,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,6883689,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,7012164,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,9460679,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,212889764,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,213078289,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,213353907,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,213921798,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,214058163,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,214517311,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,214651537,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,215406527,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,215607921,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,215837725,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216288734,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216435776,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216595247,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216596435,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216708511,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216772567,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,38733450,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,7568871,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,7831586,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,8278408,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,8763161,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,9166977,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,9194429,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,9271340,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010302,9274775,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,10577415,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,10586403,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,10648389,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,6217802,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,6232160,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,6509221,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,6559491,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,6601657,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,8724866,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,8744861,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,9692970,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012102,9819997,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,19024469,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,3222401,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,3467890,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,413420,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,7897828,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,8490429,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,8805849,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,8995697,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012302,9023001,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,16182800,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,18899269,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,19335482,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,20665385,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,21151294,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,22784632,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,34128288,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,35441618,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,5467177,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,5514291,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,5565704,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,6244615,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,7207312,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,8260414,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,8763998,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2012402,9130127,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013402,10108078,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013402,7046415,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013402,7501032,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013402,7967368,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013402,9635432,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013602,10062733,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013602,6475871,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013602,9453157,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2013602,9913973,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,10161912,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,10217197,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,10241303,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,10549156,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,13332615,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,13354594,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,13448122,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,13635250,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,13646884,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2014502,13675287,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,10842770,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,10855709,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,13600351,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,14038457,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,14884462,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,14911843,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,14983329,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,15854904,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,15881532,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,15924453,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,15931141,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2015702,15949218,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11225640,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11246565,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11254755,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11453554,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11469430,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11534557,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11595623,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11602966,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,11969620,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,12051616,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,12143109,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,12183024,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,12566351,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,12678186,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,14034509,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,169859,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,17232556,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,19140565,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,19751733,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,20122563,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,20276079,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,22009185,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,22242054,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2016902,24540830,,,,"[{""assetType"":""item"",""id"":11117303,""amount"":3},{""assetType"":""item"",""id"":11117297,""amount"":10}]"
