服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2010108,213445284,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2010108,213565997,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}]"
2010108,215520292,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -163}]"
2010108,216595247,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -22}]"
2010302,8278408,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -22}]"
2012302,9023001,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2012402,16182800,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -21000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -51}]"
2012402,17801912,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -18500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -36}]"
2012402,19981811,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -159}]"
2012402,8135146,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2012402,8654505,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -18500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -26}]"
2013402,9570697,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -13}]"
2013602,9375402,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}]"
2014502,12991657,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2016902,11469430,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2016902,12051616,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2016902,25491019,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -25000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -85}]"
2016902,42481373,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2016902,47557017,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2016902,49649406,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -15000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -32}]"
2016902,56262169,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}]"
2016902,6774573,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -55000}]"
2017802,11665893,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2018202,12303500,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}]"
2018502,12645899,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2018502,12735607,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2018502,17649139,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}]"
2018502,17856863,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2018602,12411428,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2021902,13921898,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}]"
2021902,14408898,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2021902,14689811,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2021902,14712628,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2021902,15692128,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}]"
2023502,13173406,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -25000}]"
2023502,13245861,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2023502,16274477,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2023502,17655371,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2023502,19448494,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -22}]"
2023502,21076020,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2023502,40761300,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2024502,19571076,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2024502,22464954,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -18500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -36}]"
2024702,20074257,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2025502,17299565,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -15000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -40}]"
2025502,18047958,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2025502,18163099,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -26000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -86}]"
2025502,18548432,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -6000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -11}]"
2026002,20222125,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2027002,20461740,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2028602,15059308,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2029902,21167199,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}]"
2030002,22873602,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2030002,27138261,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2030002,27365152,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}]"
2031402,23936740,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -23}]"
2031402,24196485,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -57500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -75}]"
2031402,24265128,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2031402,24630904,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2032402,27652679,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -6000}]"
2032402,27661733,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2032402,27777369,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2032402,27801143,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2032402,27837911,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2032402,28497456,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -12500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -25}]"
2033202,26422876,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}]"
2033202,27214385,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2033202,37139980,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -18500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -36}]"
2033902,19928862,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}]"
2033902,21176447,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2033902,25225869,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2037402,18703214,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -161}]"
2037402,24952300,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -33500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -48}]"
2037402,30243105,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -25000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -85}]"
2037402,35611031,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -2}]"
2037402,35833980,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2038602,11050556,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -6000}]"
2038602,13260793,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2038602,22245308,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -7500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -13}]"
2038602,26391637,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -15000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -32}]"
2038602,29222591,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -18500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2038602,31776438,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2038602,41164302,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -33500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -66}]"
2038602,6360346,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2039502,21513924,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2039502,31770614,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2039502,32366679,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2039502,3475074,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2039502,74334720,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -51000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -148}]"
2041002,14915437,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -26000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -86}]"
2041002,16303419,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -35000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -107}]"
2041002,17752433,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -57500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -160}]"
2041002,20344682,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}]"
2041002,23984226,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -18500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -33}]"
2041002,28887939,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -161}]"
2041002,29241979,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -161}]"
2041002,3049723,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -26000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -86}]"
2041002,31184730,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2041002,31230922,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -31000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -96}]"
2041002,32404815,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2041002,32624088,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2041002,33031473,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -16000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -33}]"
2041002,33103912,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2041002,33904862,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2041002,34038613,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -22}]"
2041002,35460831,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -53500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -151}]"
2041002,39498266,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -53500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -151}]"
2041002,43060407,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}]"
2041002,46080690,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -161}]"
2043802,29126810,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2043802,30390058,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2043802,30434658,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}]"
2043802,33648452,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2043802,34930342,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2043802,35560551,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}]"
2044602,36072891,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2046502,37569323,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2046502,37693967,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -6000}]"
2047102,37977700,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}]"
2047102,38349601,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}]"
2047102,38499471,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}]"
2047102,39090702,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -11000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -23}]"
2047102,39279586,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -26000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -63}]"
2047102,39378218,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}]"
2047102,55554306,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2049702,38613945,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2049702,41821861,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2050802,21635172,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -22500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -53}]"
2051002,40506099,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -26000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -86}]"
2051002,40554584,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}]"
2051302,42219379,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}]"
2051302,43142161,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2051302,53645102,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -41000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -126}]"
2051302,54295305,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -33500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -76}]"
2052502,43694202,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2052502,43788487,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2052502,49509683,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2052502,49828160,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2052502,52359983,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2054002,19893734,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}]"
2054002,30122349,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -161}]"
2054002,35216582,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -58500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -125}]"
2054002,42220700,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2054002,45548775,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -22}]"
2054002,46780040,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}]"
2054002,52172725,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -2}]"
2054002,55747241,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2054002,56189517,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2054202,44931151,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2054202,45826788,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -10000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -22}]"
2055302,42743959,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}]"
2055302,42746753,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -25000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -85}]"
2055802,48319936,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -8500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -14}]"
2055802,48891507,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2055802,48892343,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2056102,56267635,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -5000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -10}]"
2058302,50457286,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2058302,52621737,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -1000}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -1}]"
2058302,56636784,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -3500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -4}]"
2058402,49976038,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -2500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -3}]"
2058402,53358481,,,,"[{""assetType"": ""innercoin"", ""id"": 11631001, ""amount"": -7500}, {""assetType"": ""item"", ""id"": 111110264, ""amount"": -13}]"
