服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2010108,216595247,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2010302,8278408,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2012302,9023001,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2012402,16182800,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2012402,17801912,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2012402,19981811,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2012402,8135146,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2012402,8654505,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2013402,9570697,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2013602,9375402,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2014502,12991657,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,11469430,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,12051616,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,25491019,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,42481373,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,47557017,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,49649406,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,56262169,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2016902,6774573,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2017802,11665893,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2018202,12303500,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2018502,12645899,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2018502,12735607,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2018502,17649139,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2018502,17856863,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2018602,12411428,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2021902,13921898,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2021902,14408898,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2021902,14689811,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2021902,14712628,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2021902,15692128,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2023502,13173406,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2023502,13245861,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2023502,16274477,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2023502,17655371,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2023502,19448494,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2023502,21076020,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2023502,40761300,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2024502,19571076,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2024502,22464954,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2024702,20074257,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2025502,17299565,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2025502,18047958,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2025502,18163099,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2025502,18548432,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2026002,20222125,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2027002,20461740,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2028602,15059308,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2029902,21167199,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2030002,22873602,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2030002,27138261,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2030002,27365152,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2031402,23936740,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2031402,24196485,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2031402,24265128,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2031402,24630904,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2032402,27652679,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2032402,27661733,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2032402,27777369,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2032402,27801143,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2032402,27837911,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2032402,28497456,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2033202,26422876,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2033202,27214385,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2033202,37139980,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2033902,19928862,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2033902,21176447,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2033902,25225869,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2037402,18703214,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2037402,24952300,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2037402,30243105,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2037402,35611031,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2037402,35833980,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,11050556,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,13260793,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,22245308,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,26391637,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,29222591,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,31776438,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,41164302,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2038602,6360346,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2039502,21513924,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2039502,31770614,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2039502,32366679,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2039502,3475074,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2039502,74334720,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,14915437,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,16303419,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,17752433,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,20344682,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,23984226,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,28887939,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,29241979,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,3049723,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,31184730,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,31230922,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,32404815,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,32624088,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,33031473,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,33103912,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,33904862,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,34038613,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,35460831,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,39498266,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,43060407,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2041002,46080690,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2043802,29126810,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2043802,30390058,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2043802,30434658,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2043802,33648452,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2043802,34930342,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2043802,35560551,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2044602,36072891,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2046502,37569323,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2046502,37693967,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2047102,37977700,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2047102,38349601,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2047102,38499471,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2047102,39090702,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2047102,39279586,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2047102,39378218,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2047102,55554306,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2049702,38613945,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2049702,41821861,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2050802,21635172,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2051002,40506099,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2051002,40554584,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2051302,42219379,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2051302,43142161,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2051302,53645102,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2051302,54295305,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2052502,43694202,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2052502,43788487,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2052502,49509683,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2052502,49828160,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2052502,52359983,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,19893734,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,30122349,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,35216582,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,42220700,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,45548775,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,46780040,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,52172725,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,55747241,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054002,56189517,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054202,44931151,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2054202,45826788,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2055302,42743959,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2055302,42746753,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2055802,48319936,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2055802,48891507,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2055802,48892343,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2056102,56267635,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058302,50457286,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058302,52621737,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058302,56636784,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058402,49976038,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058402,53358481,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058402,53558809,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058402,54854589,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058402,55921654,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058402,63494106,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058802,45958168,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2058802,46050237,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060302,56667850,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060302,57045506,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060302,58014214,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060302,58130196,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060302,58882735,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060302,65065503,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060902,60053807,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2060902,60064426,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2061402,58790686,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,13083476,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,24836888,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,60749441,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,60749528,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,62211123,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,62911328,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,64785139,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,65916752,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2062602,66718790,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2063202,28877038,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2063202,63317101,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2063202,63523487,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2063202,63999387,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2063202,64019260,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2066102,67836518,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2066102,69222379,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2066102,70142578,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2066102,71075267,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2066102,73772199,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2068602,34839533,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2068602,71253075,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2068602,71883863,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2069702,67919423,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2069702,71916001,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2069702,72335177,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2073702,73474771,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2074702,77953241,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2075202,21913740,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2075802,79295807,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,200209343,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,200554283,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,27608534,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,27610334,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,79815782,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,79833322,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,79878389,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,80513657,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077002,80730220,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077102,80050101,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077102,80716692,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077102,81093831,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077702,200308757,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077702,200981160,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077702,201058202,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077702,201989156,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077702,40420894,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2077702,83376996,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2079102,203615719,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2079102,35911528,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2079102,83940666,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2079302,200117375,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2079302,84903313,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2079302,85008796,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2079402,203288965,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2084102,204670965,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2084102,205172615,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2084502,209538568,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2085302,207180683,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2085302,208909340,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2086302,207982806,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2086302,208392743,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2087402,210640850,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2088202,211904728,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2088302,210290432,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2088302,211456327,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2092702,220519286,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2604002,202176747,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2605902,210267883,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2605902,213270020,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
2606502,214679593,,,,"[{""assetType"": ""item"", ""id"": 111110264, ""amount"": 5}]"
