102938	WC竞猜-16强-NEDvsSEN-$4.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2938	64	1	2938	1									101109				DK_WC_ActvIcon							1							995								1							
102939	WC竞猜-16强-NEDvsSEN-$9.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2939	64	1	2939	1									101109				DK_WC_ActvIcon							1							995								1							
102940	WC竞猜-16强-PORvsJPN-$4.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2940	64	1	2940	1									101109				DK_WC_ActvIcon							1							995								1							
102941	WC竞猜-16强-PORvsJPN-$9.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2941	64	1	2941	1									101109				DK_WC_ActvIcon							1							995								1							
102942	WC竞猜-16强-PARvsSCO-$4.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2942	64	1	2942	1									101109				DK_WC_ActvIcon							1							995								1							
102943	WC竞猜-16强-PARvsSCO-$9.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2943	64	1	2943	1									101109				DK_WC_ActvIcon							1							995								1							
102944	WC竞猜-16强-RSAvsCZE-$4.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2944	64	1	2944	1									101109				DK_WC_ActvIcon							1							995								1							
102945	WC竞猜-16强-RSAvsCZE-$9.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2945	64	1	2945	1									101109				DK_WC_ActvIcon							1							995								1							
102946	WC竞猜-16强-BRAvsSUI-$4.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2946	64	1	2946	1									101109				DK_WC_ActvIcon							1							995								1							
102947	WC竞猜-16强-BRAvsSUI-$9.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2947	64	1	2947	1									101109				DK_WC_ActvIcon							1							995								1							
102948	WC竞猜-16强-URUvsNOR-$4.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2948	64	1	2948	1									101109				DK_WC_ActvIcon							1							995								1							
102949	WC竞猜-16强-URUvsNOR-$9.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2949	64	1	2949	1									101109				DK_WC_ActvIcon							1							995								1							
102950	WC竞猜-16强-GERvsCAN-$4.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2950	64	1	2950	1									101109				DK_WC_ActvIcon							1							995								1							
102951	WC竞猜-16强-GERvsCAN-$9.99	TXT_WC_Guess_Title_16强	TXT_WC_Guess_Desc	2951	64	1	2951	1									101109				DK_WC_ActvIcon							1							995								1							
102952	WC竞猜-8强-JORvsIRN-$4.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2952	64	1	2952	1									101109				DK_WC_ActvIcon							1							995								1							
102953	WC竞猜-8强-JORvsIRN-$9.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2953	64	1	2953	1									101109				DK_WC_ActvIcon							1							995								1							
102954	WC竞猜-8强-JORvsIRN-$19.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2954	64	1	2954	1									101109				DK_WC_ActvIcon							1							995								1							
102955	WC竞猜-8强-UZBvsIRQ-$4.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2955	64	1	2955	1									101109				DK_WC_ActvIcon							1							995								1							
102956	WC竞猜-8强-UZBvsIRQ-$9.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2956	64	1	2956	1									101109				DK_WC_ActvIcon							1							995								1							
102957	WC竞猜-8强-UZBvsIRQ-$19.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2957	64	1	2957	1									101109				DK_WC_ActvIcon							1							995								1							
102958	WC竞猜-8强-MARvsCUW-$4.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2958	64	1	2958	1									101109				DK_WC_ActvIcon							1							995								1							
102959	WC竞猜-8强-MARvsCUW-$9.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2959	64	1	2959	1									101109				DK_WC_ActvIcon							1							995								1							
102960	WC竞猜-8强-MARvsCUW-$19.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2960	64	1	2960	1									101109				DK_WC_ActvIcon							1							995								1							
102961	WC竞猜-8强-BELvsKOR-$4.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2961	64	1	2961	1									101109				DK_WC_ActvIcon							1							995								1							
102962	WC竞猜-8强-BELvsKOR-$9.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2962	64	1	2962	1									101109				DK_WC_ActvIcon							1							995								1							
102963	WC竞猜-8强-BELvsKOR-$19.99	TXT_WC_Guess_Title_8强	TXT_WC_Guess_Desc	2963	64	1	2963	1									101109				DK_WC_ActvIcon							1							995								1							
102964	WC竞猜-半决赛-BIHvsARG-$4.99	TXT_WC_Guess_Title_半决赛	TXT_WC_Guess_Desc	2964	64	1	2964	1									101109				DK_WC_ActvIcon							1							995								1							
102965	WC竞猜-半决赛-BIHvsARG-$9.99	TXT_WC_Guess_Title_半决赛	TXT_WC_Guess_Desc	2965	64	1	2965	1									101109				DK_WC_ActvIcon							1							995								1							
102966	WC竞猜-半决赛-BIHvsARG-$19.99	TXT_WC_Guess_Title_半决赛	TXT_WC_Guess_Desc	2966	64	1	2966	1									101109				DK_WC_ActvIcon							1							995								1							
102967	WC竞猜-半决赛-USAvsENG-$4.99	TXT_WC_Guess_Title_半决赛	TXT_WC_Guess_Desc	2967	64	1	2967	1									101109				DK_WC_ActvIcon							1							995								1							
102968	WC竞猜-半决赛-USAvsENG-$9.99	TXT_WC_Guess_Title_半决赛	TXT_WC_Guess_Desc	2968	64	1	2968	1									101109				DK_WC_ActvIcon							1							995								1							
102969	WC竞猜-半决赛-USAvsENG-$19.99	TXT_WC_Guess_Title_半决赛	TXT_WC_Guess_Desc	2969	64	1	2969	1									101109				DK_WC_ActvIcon							1							995								1							
102970	WC竞猜-季军-HAIvsMEX-$4.99	TXT_WC_Guess_Title_季军	TXT_WC_Guess_Desc	2970	64	1	2970	1									101109				DK_WC_ActvIcon							1							995								1							
102971	WC竞猜-季军-HAIvsMEX-$9.99	TXT_WC_Guess_Title_季军	TXT_WC_Guess_Desc	2971	64	1	2971	1									101109				DK_WC_ActvIcon							1							995								1							
102972	WC竞猜-季军-HAIvsMEX-$19.99	TXT_WC_Guess_Title_季军	TXT_WC_Guess_Desc	2972	64	1	2972	1									101109				DK_WC_ActvIcon							1							995								1							
102973	WC竞猜-决赛-ESPvsEGY-$4.99	TXT_WC_Guess_Title_决赛	TXT_WC_Guess_Desc	2973	64	1	2973	1									101109				DK_WC_ActvIcon							1							995								1							
102974	WC竞猜-决赛-ESPvsEGY-$9.99	TXT_WC_Guess_Title_决赛	TXT_WC_Guess_Desc	2974	64	1	2974	1									101109				DK_WC_ActvIcon							1							995								1							
102975	WC竞猜-决赛-ESPvsEGY-$19.99	TXT_WC_Guess_Title_决赛	TXT_WC_Guess_Desc	2975	64	1	2975	1									101109				DK_WC_ActvIcon							1							995								1							
