	21121014	event_explore_task_player_2(弃用)	event_deprecated_11	0	0	21121014	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530013},{""typ"":""task"",""id"":211530014},{""typ"":""task"",""id"":211530015},{""typ"":""task"",""id"":211530016},{""typ"":""task"",""id"":211530017},{""typ"":""task"",""id"":211530018},{""typ"":""task"",""id"":211530019},{""typ"":""task"",""id"":211530020},{""typ"":""task"",""id"":211530021},{""typ"":""task"",""id"":211530022},{""typ"":""task"",""id"":211530023},{""typ"":""task"",""id"":211530024}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121015	event_explore_task_player_3(弃用)	event_deprecated_12	0	0	21121015	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530025},{""typ"":""task"",""id"":211530026},{""typ"":""task"",""id"":211530027},{""typ"":""task"",""id"":211530028},{""typ"":""task"",""id"":211530029},{""typ"":""task"",""id"":211530030},{""typ"":""task"",""id"":211530031},{""typ"":""task"",""id"":211530032},{""typ"":""task"",""id"":211530033},{""typ"":""task"",""id"":211530034},{""typ"":""task"",""id"":211530035},{""typ"":""task"",""id"":211530036}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121016	event_explore_task_player_4(弃用)	event_deprecated_13	0	0	21121016	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530037},{""typ"":""task"",""id"":211530038},{""typ"":""task"",""id"":211530039},{""typ"":""task"",""id"":211530040},{""typ"":""task"",""id"":211530041},{""typ"":""task"",""id"":211530042},{""typ"":""task"",""id"":211530043},{""typ"":""task"",""id"":211530044},{""typ"":""task"",""id"":211530045},{""typ"":""task"",""id"":211530046},{""typ"":""task"",""id"":211530047},{""typ"":""task"",""id"":211530048},{""typ"":""task"",""id"":211530049},{""typ"":""task"",""id"":211530050},{""typ"":""task"",""id"":211530051},{""typ"":""task"",""id"":211530052},{""typ"":""task"",""id"":211530053},{""typ"":""task"",""id"":211530054}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121017	event_explore_task_union_1(弃用)	event_deprecated_14	0	0	21121017	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530055},{""typ"":""task"",""id"":211530056},{""typ"":""task"",""id"":211530057},{""typ"":""task"",""id"":211530058},{""typ"":""task"",""id"":211530059},{""typ"":""task"",""id"":211530060},{""typ"":""task"",""id"":211530061},{""typ"":""task"",""id"":211530062},{""typ"":""task"",""id"":211530063},{""typ"":""task"",""id"":211530064}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121018	event_explore_task_union_2(弃用)	event_deprecated_15	0	0	21121018	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530065},{""typ"":""task"",""id"":211530066},{""typ"":""task"",""id"":211530067},{""typ"":""task"",""id"":211530068},{""typ"":""task"",""id"":211530069},{""typ"":""task"",""id"":211530070},{""typ"":""task"",""id"":211530071},{""typ"":""task"",""id"":211530072},{""typ"":""task"",""id"":211530073}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121019	event_explore_task_union_3(弃用)	event_deprecated_16	0	0	21121019	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530074},{""typ"":""task"",""id"":211530075},{""typ"":""task"",""id"":211530076},{""typ"":""task"",""id"":211530077},{""typ"":""task"",""id"":211530078},{""typ"":""task"",""id"":211530079},{""typ"":""task"",""id"":211530080},{""typ"":""task"",""id"":211530081},{""typ"":""task"",""id"":211530082},{""typ"":""task"",""id"":211530083},{""typ"":""task"",""id"":211530084}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121020	event_explore_task_union_4(弃用)	event_deprecated_17	0	0	21121020	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530085},{""typ"":""task"",""id"":211530086},{""typ"":""task"",""id"":211530087},{""typ"":""task"",""id"":211530088},{""typ"":""task"",""id"":211530089},{""typ"":""task"",""id"":211530090},{""typ"":""task"",""id"":211530091},{""typ"":""task"",""id"":211530092},{""typ"":""task"",""id"":211530093},{""typ"":""task"",""id"":211530094},{""typ"":""task"",""id"":211530095},{""typ"":""task"",""id"":211530096}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121021	event_hero_login(弃用)	event_deprecated_18	0	0	21121021	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""label"":""LC_EVENT_event_hero_login_label"",""title"":""LC_EVENT_event_hero_login_title""}"	"[{""typ"":""task"",""id"":211510254},{""typ"":""task"",""id"":211510255},{""typ"":""task"",""id"":211510256},{""typ"":""task"",""id"":211510257}]"	{}	21191002	1	assets/operation/P2dlcimg/activityImg/EventBanner_Obj_11.png	assets/operation/P2dlcimg/activityImg/EventBanner_BG_12.png	1	15112853	0	0	0	[]	""""""	0	0	0	""""""	0
	21121022	神秘的踪迹	event_event_mysterious_trace	1	99997	21121022	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""label"":""LC_EVENT_event_mysterious_trace_label"",""title"":""LC_EVENT_event_mysterious_trace_label""}"	"[{""typ"":""mysterious_trace"",""id"":21211041},{""typ"":""mysterious_trace"",""id"":21211042},{""typ"":""mysterious_trace"",""id"":21211043},{""typ"":""drop"",""id"":21241017},{""typ"":""retake"",""id"":21371003},{""typ"":""drop"",""id"":21241004},{""typ"":""drop"",""id"":21241018},{""typ"":""drop"",""id"":21241026},{""typ"":""drop"",""id"":21241027}]"	"{""rule"":""LC_EVENT_baby_guide_rule""}"	21191007	1	""""""	assets/operation/P2dlcimg/activityImg/EventBanner_BG_21.png	1	15112854	0	0	0	[]	""""""	0	0	0	""""""	0
	21121023	科兹摩的威胁（开服）	event_baby_official_new	2	79859	21121023	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""label"":""LC_EVENT_baby_official_label"",""title"":""LC_EVENT_baby_official_title"",""subtitle"":""LC_EVENT_baby_official_subtitle""}"	"[{""typ"":""drop"",""id"":21241012},{""typ"":""drop"",""id"":21241013},{""typ"":""drop"",""id"":21241014},{""typ"":""drop"",""id"":21241015},{""typ"":""drop"",""id"":21241016},{""typ"":""drop"",""id"":21241025}]"	"{""rule"":""LC_EVENT_baby_official_rule""}"	21191008	1	""""""	assets/operation/P2dlcimg/activityImg/EventBanner_BG_20.png	1	15112854	0	0	0	[]	""""""	0	0	0	""""""	0
	21121024	event_version_update_announcement(弃用)	event_deprecated_19	0	0	21121024	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""label"":""LC_EVENT_event_version_update_announcement_label"",""title"":""LC_EVENT_event_version_update_announcement_title""}"	"[{""typ"":""task"",""id"":211510258}]"	"{""rule"":""LC_EVENT_event_version_update_announcement_rule""}"	21191009	0	assets/operation/P2dlcimg/versionbg/Version_Frame_1.png	assets/operation/P2dlcimg/activityImg/EventBanner_BG_13.png	1	15112854	0	0	0	[]	""""""	0	0	0	""""""	0
	21121025	event_explore_task_horde_1(弃用)	event_deprecated_20	0	0	21121025	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530097},{""typ"":""task"",""id"":211530098},{""typ"":""task"",""id"":211530099},{""typ"":""task"",""id"":211530100},{""typ"":""task"",""id"":211530101},{""typ"":""task"",""id"":211530102},{""typ"":""task"",""id"":211530103},{""typ"":""task"",""id"":211530104},{""typ"":""task"",""id"":211530105}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121026	event_explore_task_horde_2(弃用)	event_deprecated_21	0	0	21121026	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530106},{""typ"":""task"",""id"":211530107},{""typ"":""task"",""id"":211530108},{""typ"":""task"",""id"":211530109},{""typ"":""task"",""id"":211530110},{""typ"":""task"",""id"":211530111},{""typ"":""task"",""id"":211530112}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121027	event_explore_task_horde_3(弃用)	event_deprecated_22	0	0	21121027	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530113},{""typ"":""task"",""id"":211530114},{""typ"":""task"",""id"":211530115},{""typ"":""task"",""id"":211530116},{""typ"":""task"",""id"":211530117},{""typ"":""task"",""id"":211530118},{""typ"":""task"",""id"":211530119},{""typ"":""task"",""id"":211530120}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121028	event_explore_task_horde_4(弃用)	event_deprecated_23	0	0	21121028	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_quest""}"	"[{""typ"":""task"",""id"":211530121},{""typ"":""task"",""id"":211530122},{""typ"":""task"",""id"":211530123},{""typ"":""task"",""id"":211530124},{""typ"":""task"",""id"":211530125},{""typ"":""task"",""id"":211530126},{""typ"":""task"",""id"":211530127},{""typ"":""task"",""id"":211530128},{""typ"":""task"",""id"":211530129},{""typ"":""task"",""id"":211530130},{""typ"":""task"",""id"":211530131},{""typ"":""task"",""id"":211530132}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121029	event_explore_rank_player_1(弃用)	event_deprecated_24	0	0	21121029	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_rank""}"	"[{""typ"":""rank"",""id"":21221013}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121030	event_explore_rank_player_2(弃用)	event_deprecated_25	0	0	21121030	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_rank""}"	"[{""typ"":""rank"",""id"":21221014}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121031	event_explore_rank_player_3(弃用)	event_deprecated_26	0	0	21121031	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_rank""}"	"[{""typ"":""rank"",""id"":21221015}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121032	event_explore_rank_player_4(弃用)	event_deprecated_27	0	0	21121032	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_rank""}"	"[{""typ"":""rank"",""id"":21221016}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121033	event_explore_rank_union_1(弃用)	event_deprecated_28	0	0	21121033	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_rank""}"	"[{""typ"":""rank"",""id"":21221017}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121034	event_explore_rank_union_2(弃用)	event_deprecated_29	0	0	21121034	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_rank""}"	"[{""typ"":""rank"",""id"":21221018}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
	21121035	event_explore_rank_union_3(弃用)	event_deprecated_30	0	0	21121035	"{""op"":""ge"",""typ"":""building"",""id"":111811,""val"":999}"	"{""title"":""LC_EVENT_gorilla_history_rank""}"	"[{""typ"":""rank"",""id"":21221019}]"	{}	21191010	1	""""""	""""""	1	0	0	0	0	[]	""""""	0	0	0	""""""	0
