102960	WC竞猜-8强-CPVvsCOL-$19.99	TXT_WC_Guess_Title_QF	TXT_WC_Guess_Desc	2960	64	1	2960	1									101109				DK_WC_ActvIcon							1							995			139					1							
102961	WC竞猜-8强-TUNvsAUT-$4.99	TXT_WC_Guess_Title_QF	TXT_WC_Guess_Desc	2961	64	1	2961	1									101109				DK_WC_ActvIcon							1							995			139					1							
102962	WC竞猜-8强-TUNvsAUT-$9.99	TXT_WC_Guess_Title_QF	TXT_WC_Guess_Desc	2962	64	1	2962	1									101109				DK_WC_ActvIcon							1							995			139					1							
102963	WC竞猜-8强-TUNvsAUT-$19.99	TXT_WC_Guess_Title_QF	TXT_WC_Guess_Desc	2963	64	1	2963	1									101109				DK_WC_ActvIcon							1							995			139					1							
102988	WC免费竞猜-0711-CPVvsCOL	TXT_WC_Guess_Title_QF	TXT_WC_Guess_Desc	2988	64	1	2988	1									101109				DK_WC_ActvIcon							1							995			139					1							
102964	WC竞猜-半决赛-JORvsBIH-$4.99	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2964	64	1	2964	1									101109				DK_WC_ActvIcon							1							995			139					1							
102965	WC竞猜-半决赛-JORvsBIH-$9.99	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2965	64	1	2965	1									101109				DK_WC_ActvIcon							1							995			139					1							
102966	WC竞猜-半决赛-JORvsBIH-$19.99	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2966	64	1	2966	1									101109				DK_WC_ActvIcon							1							995			139					1							
102989	WC免费竞猜-0714-JORvsBIH	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2989	64	1	2989	1									101109				DK_WC_ActvIcon							1							995			139					1							
102967	WC竞猜-半决赛-CPVvsTUN-$4.99	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2967	64	1	2967	1									101109				DK_WC_ActvIcon							1							995			139					1							
102968	WC竞猜-半决赛-CPVvsTUN-$9.99	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2968	64	1	2968	1									101109				DK_WC_ActvIcon							1							995			139					1							
102969	WC竞猜-半决赛-CPVvsTUN-$19.99	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2969	64	1	2969	1									101109				DK_WC_ActvIcon							1							995			139					1							
102990	WC免费竞猜-0715-CPVvsTUN	TXT_WC_Guess_Title_SF	TXT_WC_Guess_Desc	2990	64	1	2990	1									101109				DK_WC_ActvIcon							1							995			139					1							
102970	WC竞猜-季军-BIHvsTUN-$4.99	TXT_WC_Guess_Title_3RD	TXT_WC_Guess_Desc	2970	64	1	2970	1									101109				DK_WC_ActvIcon							1							995			139					1							
102971	WC竞猜-季军-BIHvsTUN-$9.99	TXT_WC_Guess_Title_3RD	TXT_WC_Guess_Desc	2971	64	1	2971	1									101109				DK_WC_ActvIcon							1							995			139					1							
102972	WC竞猜-季军-BIHvsTUN-$19.99	TXT_WC_Guess_Title_3RD	TXT_WC_Guess_Desc	2972	64	1	2972	1									101109				DK_WC_ActvIcon							1							995			139					1							
102991	WC免费竞猜-0718-BIHvsTUN	TXT_WC_Guess_Title_3RD	TXT_WC_Guess_Desc	2991	64	1	2991	1									101109				DK_WC_ActvIcon							1							995			139					1							
102973	WC竞猜-决赛-JORvsCPV-$4.99	TXT_WC_Guess_Title_FINAL	TXT_WC_Guess_Desc	2973	64	1	2973	1									101109				DK_WC_ActvIcon							1							995			139					1							
102974	WC竞猜-决赛-JORvsCPV-$9.99	TXT_WC_Guess_Title_FINAL	TXT_WC_Guess_Desc	2974	64	1	2974	1									101109				DK_WC_ActvIcon							1							995			139					1							
102975	WC竞猜-决赛-JORvsCPV-$19.99	TXT_WC_Guess_Title_FINAL	TXT_WC_Guess_Desc	2975	64	1	2975	1									101109				DK_WC_ActvIcon							1							995			139					1							
102992	WC免费竞猜-0719-JORvsCPV	TXT_WC_Guess_Title_FINAL	TXT_WC_Guess_Desc	2992	64	1	2992	1									101109				DK_WC_ActvIcon							1							995			139					1							
